,chembl_ids,IC50s,SMILES
6254,CHEMBL3416654,845.0,COc1ccc(/C=C2\Oc3cc(OCCN4CCCCC4)ccc3C2=O)cc1
5983,CHEMBL5189505,845.0,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(-c2ccccc2)cc1
1650,CHEMBL72967,847.0,COc1cccc(CN2CCC(CCC(=O)c3ccc4c(c3)NCCCC4)CC2)c1
5095,CHEMBL1348834,850.0,Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1
4360,CHEMBL4093947,850.0,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1
713,CHEMBL150638,850.0,C#CCN(C)CCc1cccc(OC(=O)N(C)C)c1
3808,CHEMBL3785861,852.0,CCCCCCCNC(=O)Oc1ccc2c(c1)CN(C)C(c1cc[nH]c1)N2C
3856,CHEMBL3819531,853.0,COc1cccc(CN2CCC(/C=C3\Cc4cc(OC)ccc4C3=O)CC2)c1
1636,CHEMBL307693,853.0,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)N(Cc1ccccc1)CC2
1458,CHEMBL584603,855.0,CCC1=CC2Cc3nc4ncccc4c(N)c3C(C1)C2
6480,CHEMBL5288465,860.0,O=C1CC2CCc3sccc3C2=NN1CCCCN1CCN(Cc2ccccc2)CC1
4832,CHEMBL4530960,860.0,Cc1c(C)c2ccc(OCC3CCN(CCCO[N+](=O)[O-])CC3)cc2oc1=O
4695,CHEMBL4291046,860.0,CCN(CC)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccc(Cl)cc3)cc(=O)c2c1
705,CHEMBL545801,860.0,C#CCNC1CCc2ccc(OC(=O)N(C)c3ccc(OC)cc3)cc21.Cl
3343,CHEMBL3402710,860.0,CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1.Cl
5330,CHEMBL4755226,864.0,FC(F)(F)Oc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1
2895,CHEMBL398628,868.0,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3
3600,CHEMBL3623555,869.0,CC(C)n1cc(C(=O)C(F)F)cn1
4746,CHEMBL4294701,870.0,COc1cccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c12
2991,CHEMBL3133434,870.0,O=C(CN1CCN(Cc2ccccc2)CC1)NC1c2cnn(-c3ccccc3)c2-c2c(Br)sc(Br)c21
3975,CHEMBL3921061,870.0,CN(C)C(=O)Oc1cccc(C(=O)/C=C/c2ccc(O)cc2)c1
5137,CHEMBL4530559,870.0,Cc1ccccc1CN1CCC(CNc2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)s2)CC1
7026,CHEMBL6147750,871.6,COc1cc2c(cc1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
3446,CHEMBL3582227,874.0,Cn1cc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)cn1
4733,CHEMBL4287548,880.0,COc1ccc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1
3128,CHEMBL3289936,880.0,CN(C)c1ccc(/C=C2/CNC/C(=C\c3ccc(N(C)C)cc3[N+](=O)[O-])C2=O)c([N+](=O)[O-])c1
5271,CHEMBL4796066,880.0,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(Br)cc23)cc1
4823,CHEMBL4583273,880.0,CN1c2ccc(OC(=O)NCCCCCCN3CCCC3)cc2CN2CCc3ccccc3C21
6063,CHEMBL5177371,880.0,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1
6024,CHEMBL5187324,880.0,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2cccs2)nc1
2990,CHEMBL3133436,880.0,Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2F)CC1
3998,CHEMBL3944652,883.0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Cl)n3)CC1)C2
1538,CHEMBL598645,890.0,CCN(CC)CCCCOc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2
4486,CHEMBL4164540,890.0,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCC3)ccc12
1988,CHEMBL325109,890.0,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1
2630,CHEMBL2237995,890.0,Nc1cc(-c2ccccc2Br)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12
4364,CHEMBL4080691,890.0,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccc2cc(OC)ccc2c1
6898,CHEMBL5633252,890.0,Cc1cccc(-c2cnc3cccnc3n2)c1
3433,CHEMBL3582209,890.0,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(F)CC4)cc3)cc12
5925,CHEMBL4464759,890.0,Cc1c(C)c2ccc(OCC3CCN(CCCO)CC3)cc2oc1=O
4830,CHEMBL4464759,890.0,Cc1c(C)c2ccc(OCC3CCN(CCCO)CC3)cc2oc1=O
4353,CHEMBL4079599,890.0,CCCCCCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1
6864,CHEMBL5595921,890.0,C/C(NCCCCNc1c2c(nc3ccccc13)CCCC2)=C(/N=N/c1ccc(C)cc1)C(=O)c1ccccc1
1537,CHEMBL597821,890.0,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCN4CCOCC4)cc3C2=O)cc1
1150,CHEMBL413793,892.0,COc1ccc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2c1
4053,CHEMBL3985662,893.0,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1)CC(C)(C)CC3
4445,CHEMBL4174372,893.8,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(N)=O)C2=O.[Br-]
2007,CHEMBL1085703,894.0,COc1ccccc1CN(C)CCCN(C)CCCNCCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Cl-]
4448,CHEMBL4173313,896.0,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](CCc3ccccc3)cc1C(N)=O)C2.[Br-]
3419,CHEMBL3577520,900.0,CCN(CCCOc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC
3257,CHEMBL3335048,900.0,O=c1oc2cc(OCCCN3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2
5113,CHEMBL4452092,900.0,O=[N+]([O-])c1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1
3918,CHEMBL3827189,900.0,CN(CCCOc1ccc2cc(-c3ccc(Cl)cc3)c(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1
884,CHEMBL366114,900.0,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](C)cc1)C2
1674,CHEMBL93241,900.0,c1ccc(CN2CCC(CCCc3noc4ccccc34)CC2)cc1
107,CHEMBL441632,900.0,COc1cc2cc(C(=O)CCc3cc[n+](C)cc3)sc2cc1OC.[Br-]
4878,CHEMBL4445026,900.0,C(=N/Nc1c2c(nc3ccccc13)CCCC2)\c1ccc(OCc2cn(-c3ccccc3)nn2)cc1.Cl
7114,CHEMBL6168314,900.0,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(N2CCN(c3ccc(C(=O)N4CCOCC4)cc3[N+](=O)[O-])CC2)nc1
6072,CHEMBL5185234,900.0,O=C(COc1ccc(CCc2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1
450,CHEMBL93241,900.0,c1ccc(CN2CCC(CCCc3noc4ccccc34)CC2)cc1
5674,CHEMBL4776809,900.0,COc1cccc2cc[n+](-c3ccc(Br)cc3F)cc12.[Br-]
800,CHEMBL13166,900.0,CN(C)Cc1ccc(CSCCCCCSCc2ccc(CN(C)C)o2)o1
7219,CHEMBL6152748,900.0,Nc1c2c(nc3ccc(-c4ccc(F)nc4)cc13)CCCC2
3245,CHEMBL3335060,900.0,O=c1oc2cc(OCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12
5202,CHEMBL519926,903.0,COc1ccc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(OC)c(OC)c2)cc1OC
5985,CHEMBL5177419,903.0,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(-c2ccccc2)cc1
3467,CHEMBL3586594,910.0,Cc1cc(=O)oc2cc(OCc3ccc(CN(C)Cc4ccccc4)cc3)ccc12.Cl
5916,CHEMBL5094348,910.0,Cc1c(C)c2ccc(OCCCN(Cc3cccc(F)c3)C(C)C)cc2oc1=O
3479,CHEMBL3586199,910.0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@]3(C)C[C@@]4(O)CC[C@H]5C(C)(C)[C@@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@H]32)C1(C)C
7073,CHEMBL6146847,910.0,COc1ccc2[nH]cc(CCNC(=O)Nc3cccc(/C(N)=N/O)c3)c2c1
4702,CHEMBL4287595,910.0,COc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)OCCN(C)C)ccc3o2)cc1
6554,CHEMBL5419644,910.0,CCN(CCCCCOc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O)Cc1ccccc1
5989,CHEMBL5184984,913.0,CC(=O)N1N=C(c2ccc3c(c2)OCO3)CC1c1ccc(-c2ccccc2)cc1
7222,CHEMBL6177054,914.0,COc1ncc(-c2ccc3nc4c(c(N)c3c2)CCCC4)c(OC)n1
6722,CHEMBL5532614,914.0,COc1cc2ncnc(N3CCN(c4ccccc4[N+](=O)[O-])CC3)c2cc1OC
6884,CHEMBL5590860,916.0,CCOC(=O)C1=C(Nc2ccc(F)cc2)CC(c2ccc(Cl)cc2)N(c2ccc(F)cc2)C1c1ccc(Cl)cc1
4056,CHEMBL3981946,919.0,COCCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1Cl)CC(C)(C)CC3
3120,CHEMBL3289926,920.0,CCOC(OCC)c1ccc(/C=C2\CNC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1
4818,CHEMBL636,920.0,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
740,CHEMBL636,920.0,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
1265,CHEMBL636,920.0,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
6714,CHEMBL5559245,921.0,COc1cc2ncnc(N3CCN(Cc4ccc(Cl)cc4)CC3)c2cc1OC
3928,CHEMBL3827220,922.0,O=C(NCCCCCc1ccccc1)Oc1cccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1
4470,CHEMBL4160310,923.0,COc1ccc(C(=O)CCC2C=CN(Cc3cccc(Cl)c3)C=C2C#N)cc1OC
4474,CHEMBL4160696,924.0,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3ccccc3)C=C1C(C)=O)CC2
1211,CHEMBL95,926.0,Nc1c2c(nc3ccccc13)CCCC2
6901,CHEMBL5633087,927.0,Clc1ccc(Cn2cc(CNC3CCCCCC3)nn2)cc1
271,CHEMBL553187,930.0,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1.Cl
56,CHEMBL65356,930.0,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12
3869,CHEMBL477772,930.0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
2995,CHEMBL3133427,930.0,Cn1ncc2c1-c1sccc1C2NC(=O)CN1CCN(Cc2ccccc2)CC1
6881,CHEMBL5598380,932.0,CCOC(=O)C1=C(Nc2ccc(F)cc2)CC(c2ccc(C(F)(F)F)cc2)N(c2ccc(F)cc2)C1c1ccc(C(F)(F)F)cc1
6716,CHEMBL236487,932.0,COc1cc2ncnc(N3CCN(Cc4ccc(F)cc4)CC3)c2cc1OC
6954,CHEMBL3414597,937.0,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CC2)CC1
3375,CHEMBL3414597,937.0,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CC2)CC1
3759,CHEMBL3764100,940.0,Cc1ccc2c(c1)C1(C(=O)N2)C(C#N)=C(N)N2CCCNC2=C1[N+](=O)[O-]
5019,CHEMBL4467355,940.0,COc1ccc2nc3c(c(NCCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c2c1)CCCC3.Cl.Cl
3394,CHEMBL3415564,941.0,O=C1c2ccccc2C(=O)N1CCCCCCNCc1ccccc1F
6695,CHEMBL5555683,941.0,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc(Br)cc1
2980,CHEMBL3122150,942.0,CCNCc1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3
7229,CHEMBL6171344,948.0,CN(C)c1cccc(-c2ccc3nc4c(c(N)c3c2)CCCC4)c1
7226,CHEMBL6172838,948.0,Nc1c2c(nc3ccc(-c4cccs4)cc13)CCCC2
3414,CHEMBL3577508,950.0,COc1cc2oc(-c3ccc(OCCCCN(C)Cc4ccccc4)cc3)cc(=O)c2c(OC)c1OC
3465,CHEMBL3586592,950.0,CN(Cc1ccccc1)Cc1ccc(COc2ccc3ccc(=O)oc3c2)cc1
1569,CHEMBL1082081,950.0,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)OC(C)(C)C
3651,CHEMBL3410952,950.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCNc1c3c(nc4ccccc14)CCCC3)O2
1252,CHEMBL257540,952.0,COc1ccccc1CNCCCNCCCNCCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
839,CHEMBL361165,952.0,COc1ccccc1CN(C)CCCN(C)CCCNCCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
6706,CHEMBL5550021,953.0,Cc1ccccc1NC(=O)Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O
494,CHEMBL51934,954.0,Nc1c2c(nc3ccccc13)CCCC2O
3280,CHEMBL3343714,954.2,CCCN(CCC)c1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1
1224,CHEMBL251077,960.0,CC(=O)O[C@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@H]23)OCO4
5717,CHEMBL4869703,960.0,COc1ccc2[nH]cc(CCNC(=O)CNC(=O)/C=C/c3ccc(O)c(OC)c3)c2c1
7083,CHEMBL4854322,960.0,COc1cc(/C=C/C(=O)NCC(=O)NCCc2c[nH]c3ccccc23)ccc1O
4894,CHEMBL4459154,961.0,NS(=O)(=O)c1ccc(NC(=S)NNc2c3c(nc4ccccc24)CCCC3)cc1
5970,CHEMBL5183930,964.0,CCN(CC)Cc1ccc(/C=C2\Cc3ccc(OC)cc3C2=O)cc1
5334,CHEMBL4744470,965.0,Fc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)c(F)c1
309,CHEMBL609149,970.0,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C
4755,CHEMBL4290940,970.0,COc1ccc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1
4691,CHEMBL4284235,970.0,Cc1ccc(NC(=O)c2coc3ccc(/C=C/C(=O)OCCN(C)C)cc3c2=O)cc1
4057,CHEMBL3983878,971.0,CC1=C(C(=O)OCC2CC2)C(c2ccccc2Cl)c2c(nc3c(c2N)CC(C)(C)CC3)N1
6721,CHEMBL5542098,973.0,COc1cc2ncnc(N3CCN(c4ccc(Br)cc4)CC3)c2cc1OC
6167,CHEMBL5177066,974.0,Cc1ccc2nc3c(c(NCCN4CCN(C)CC4)c2c1)CCCC3
5739,CHEMBL4848417,978.0,Cl.Nc1c2c(nc3ccc(F)cc13)CCCC2
4013,CHEMBL3910830,980.0,Cc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc5ccccc5c4)N2C3c2ccc(C)cc2)cc1
3973,CHEMBL3950130,980.0,CC(C)Cc1ccc(/C=C2\Oc3ccccc3C2=O)cc1
1307,CHEMBL659,980.0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
3077,CHEMBL3233935,980.0,O=C(NCC1CCN(Cc2ccccc2)CC1)c1c(O)c2cc(O)c(O)cc2[nH]c1=O
7125,CHEMBL6161302,980.0,COc1cc(/C=C/C(=O)c2ccc(OCCN3CCCC3)cc2)ccc1OCc1nc(C)c(C)nc1C
5020,CHEMBL4586157,980.0,COc1ccc2nc3c(c(NCCCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c2c1)CCCC3.Cl.Cl
4785,CHEMBL4284475,980.0,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O
7220,CHEMBL6174537,985.0,Nc1c2c(nc3ccc(-c4cncnc4)cc13)CCCC2
6832,CHEMBL5565956,985.0,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccnc1
1147,CHEMBL265416,987.0,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4[N+](=O)[O-])cc3)c(=O)oc2cc1OC
5981,CHEMBL5188500,988.0,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc2c(c1)OCO2
5383,CHEMBL4745328,990.0,COc1ccc2cc3[n+](cc2c1OCc1ccc([N+](=O)[O-])cc1)CCc1cc2c(cc1-3)OCO2.[Br-]
6821,CHEMBL5575002,990.0,Cc1cc(C)cc(Oc2ccc3nc4c(c(N)c3c2)CCCCC4)c1.Cl
3287,CHEMBL3338386,990.0,C/C=C1\[C@H]2C=C(C)C[C@]1(N[C@H]1OC(=O)C3=C4CC(C)(C)C[C@H]4[C@@H](C)[C@@H](O)C[C@]31OC)c1ccc(=O)[nH]c1C2
3951,CHEMBL3965783,990.0,O=C(/C=C/c1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1
6022,CHEMBL5208032,990.0,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2ccc3c(c2)OCO3)nc1
3707,CHEMBL3754739,993.0,COc1cccc2cc(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCC4)oc12
6071,CHEMBL5206245,993.0,O=C(COc1ccc(Cc2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1
3342,CHEMBL3402709,997.0,CN(CCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1.Cl
1837,CHEMBL101028,1000.0,CN(CCOCCNC(=S)Nc1ccc(OC(F)(F)F)cc1)Cc1ccccc1
197,CHEMBL59192,1000.0,C=CC[N+](C)(C)c1cccc(OC(C)=O)c1.[Br-]
5111,CHEMBL4449445,1000.0,FC(F)(F)Oc1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1
1790,CHEMBL1085021,1000.0,Cc1cc(-c2ccc3c(c2)OCO3)nnc1NCCN1CCCCC1
6290,CHEMBL659,1000.0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
3255,CHEMBL3335050,1000.0,CN(CCCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1
598,CHEMBL640,1000.0,CCN(CC)CCNC(=O)c1ccc(N)cc1
597,CHEMBL640,1000.0,CCN(CC)CCNC(=O)c1ccc(N)cc1
4346,CHEMBL4096862,1000.0,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(OC)n1.[I-]
579,CHEMBL71740,1000.0,CCCCCCCCc1noc(/C(=N/O)SCCN(CC)CC)n1
2924,CHEMBL227075,1000.0,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1
3469,CHEMBL3586600,1000.0,Cc1cc(=O)oc2cc(OCc3ccc(CN(C)Cc4cccc(Cl)c4)cc3)ccc12.Cl
3460,CHEMBL3586574,1000.0,Cc1c(C)c2ccc(OCCCN(C)Cc3ccccc3)cc2oc1=O.Cl
1740,CHEMBL142014,1000.0,O=C1c2ccccc2CCN1CCC1CCN(Cc2ccccc2)CC1
3182,CHEMBL1134,1000.0,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-]
98,CHEMBL87280,1000.0,COC(=O)c1ccc(C[n+]2ccc(CCC(=O)c3cc4cc(OC)c(OC)cc4s3)cc2)cc1
2074,CHEMBL1257525,1000.0,CCCCCCCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl
1586,CHEMBL1086184,1000.0,COC(=O)c1cc2c(N)c3c(nc2nc1C)CCCC3
883,CHEMBL188338,1000.0,COc1cc2cc(C(=O)C3CCC[N+](C)(CC#N)CC3)sc2cc1OC
891,CHEMBL188011,1000.0,COC(=O)c1ccc(C[n+]2ccc(CCC(=O)C3Cc4cc(OC)c(OC)cc4S3)cc2)cc1
5571,CHEMBL4777818,1000.0,O=c1cc(-c2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2)oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)cc(O)c12
205,CHEMBL58194,1000.0,C=CC[N+](C)(C)c1ccccc1OC.[Br-]
1075,CHEMBL375862,1000.0,Cc1c2[nH]c3ccc(O)cc3c2cc[n+]1C
2576,CHEMBL659,1000.0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
5866,CHEMBL4845956,1002.0,COc1ccc2[nH]cc(CCNC(=O)CCCCn3cc(CN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1
6712,CHEMBL5557329,1006.0,COc1cc2ncnc(N3CCN(c4ccccc4)CC3)c2cc1OC
3952,CHEMBL3819320,1010.0,O=C(/C=C/c1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1
5684,CHEMBL3934295,1010.0,COc1cccc2c1C=[N+](c1ccc(I)cc1)CC2.[Br-]
4017,CHEMBL3921785,1010.0,Cc1ccc(C2=CSC3=NC4=C(CNC/C4=C/c4ccc(Br)cc4)C(c4ccc(Br)cc4)N23)cc1
1035,CHEMBL209924,1012.9,COc1cc(Br)c(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1OC
5125,CHEMBL4593917,1020.0,N#Cc1ccc(CN2CCC(Nc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)cc1
5235,CHEMBL4743358,1020.0,Cc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1
3763,CHEMBL3763203,1020.0,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccccc12
6717,CHEMBL5517638,1024.0,COc1cc2ncnc(N3CCN(Cc4ccc(C)cc4)CC3)c2cc1OC
2382,CHEMBL1677,1026.0,Cl.Nc1c2c(nc3ccccc13)CCCC2
2830,CHEMBL2441682,1030.0,COc1ccc(C(F)(F)F)c[n+]1CCCCCOc1ccc2c(C)cc(=O)oc2c1.O=S(=O)([O-])C(F)(F)F
2790,CHEMBL2413560,1030.0,c1ccc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1
3386,CHEMBL3417006,1030.0,COc1cc(N)c(Cl)cc1C(O)CCC1CCN(CC2CCCCC2)CC1
3689,CHEMBL3736339,1030.0,COC(=O)C1=C(C)OP(=O)(OC)OCC1
1198,CHEMBL95,1030.0,Nc1c2c(nc3ccccc13)CCCC2
3719,CHEMBL3754778,1036.0,COc1cccc2cc(CN(CCCCCCNc3c4c(nc5ccccc35)CCCCC4)Cc3cc4cccc(OC)c4o3)oc12
3450,CHEMBL3582231,1037.0,c1cc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)cnn1
4624,CHEMBL623,1037.0,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
6715,CHEMBL5556374,1038.0,COc1cc2ncnc(N3CCN(c4ccc(F)cc4)CC3)c2cc1OC
5329,CHEMBL4792691,1039.0,FC(F)(F)c1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1
3685,CHEMBL3736339,1040.0,COC(=O)C1=C(C)OP(=O)(OC)OCC1
5691,CHEMBL3925211,1040.0,COc1ccc([N+]2=Cc3c(cccc3OC)CC2)cc1.[Br-]
5693,CHEMBL3924569,1040.0,COc1cccc2c1C=[N+](c1ccc(Cl)cc1Cl)CC2.[Br-]
199,CHEMBL59074,1040.0,COc1ccc(C(=O)CCc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-]
4970,CHEMBL4521755,1040.0,Oc1cc(/C=N/c2c3c(nc4ccccc24)CCCC3)cc(O)c1O
3351,CHEMBL3402720,1044.0,CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1.Cl
3930,CHEMBL3827284,1044.0,CCCCCCCNC(=O)Oc1cccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1
4884,CHEMBL4441059,1050.0,Cl.O=[N+]([O-])c1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1
7128,CHEMBL6173537,1050.0,CCOC(=O)c1c(OC(=O)c2ccc(Cl)cc2)sc2c1CCCCC2
4886,CHEMBL4466829,1050.0,C(=N/Nc1c2c(nc3ccccc13)CCCC2)\c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1.Cl
4051,CHEMBL3960964,1055.0,C=CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3
2982,CHEMBL3122145,1060.0,CCOC(=O)c1ccc2nc(-c3cccnc3)c3c(c2c1)N(Cc1ccccc1)CCC3
5696,CHEMBL3900117,1060.0,COc1cccc2c1C=[N+](c1ccc(I)cc1F)CC2.[Br-]
5332,CHEMBL4797109,1066.0,Fc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1
6690,CHEMBL5505847,1067.0,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc([N+](=O)[O-])cc1
986,CHEMBL1385,1070.0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCNC2
688,CHEMBL544637,1070.0,CNC1CCc2ccc(OC(=O)N(C)C)cc21.Cl
1229,CHEMBL659,1070.0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
3750,CHEMBL3763232,1070.0,CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)Nc4ccc(F)cc43)C(C#N)=C(N)N2C1
4432,CHEMBL659,1070.0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
1037,CHEMBL212111,1072.8,CC1=C(CCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C(=O)C2CCCCC2=N1
478,CHEMBL33727,1076.0,CCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CC)C1C2
1699,CHEMBL1085385,1076.0,CCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C1C2
